gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_bin,avg_monthly_spend,monthly_ratio,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,1,0,33,1,0,0,0,0,0,1,1,0,93.11258435528858,3040.5470582334956,2,87.42817970095193,2.6861071309015863,True,True,False,False,True,False,False,True,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,80.28064257939762,80.28064257939762,0,40.14032128969881,40.14032128969881,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,29,1,0,0,0,0,0,0,0,1,69.5220237045034,1972.020895752297,2,65.73402985840991,2.317400790150113,True,True,False,True,False,False,True,False,True,False,1
0,0,0,0,22,1,0,0,0,0,0,0,1,1,84.54198322333434,1861.1097464764812,1,80.91781506419483,3.6757384010145366,False,True,False,True,False,False,False,False,True,True,1
0,0,0,0,17,0,0,0,0,0,0,0,0,0,51.3362322930237,900.3288442761676,1,49.89601796975478,2.845876746723633,True,False,False,True,True,False,False,True,False,True,1
0,0,0,0,5,1,0,0,0,0,0,0,0,1,84.24609026855205,415.67758656298196,0,69.279597760497,14.041015044758675,False,True,False,True,False,False,False,False,True,True,1
0,0,0,0,31,1,1,0,0,0,0,1,0,0,94.0391405497099,3019.4745595159884,2,94.06762854035836,2.9294576022628127,False,True,False,True,False,False,False,True,True,False,1
1,0,0,0,22,1,0,0,1,0,0,0,0,0,82.06803332139887,1857.46905284306,1,78.67259786830523,3.484980483428682,True,True,False,True,True,False,False,False,False,True,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,20.1,20.1,0,10.05,10.05,False,False,True,True,False,False,False,False,False,True,1
1,0,0,0,6,1,0,1,0,0,0,0,0,0,56.16506624960543,388.787470340345,0,55.38706157413294,8.002579169302914,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,44,1,1,0,0,0,0,0,0,0,88.08792914193015,3920.7153397499237,3,86.6102716956593,1.9460715266715014,False,True,False,True,True,False,False,False,True,True,1
0,0,0,0,6,1,0,0,0,1,0,1,1,0,94.62322865877802,575.282409024062,0,82.18320128915171,13.517604094111146,False,True,False,True,False,False,False,False,True,True,1
0,0,0,0,24,1,1,0,0,0,0,0,0,1,89.64536544086653,2283.352223099609,1,89.66094170400211,3.523453353888465,False,True,False,True,False,False,False,True,True,False,1
0,0,0,0,16,1,0,0,0,1,0,0,0,1,91.21861169119826,1544.2018563544214,1,87.28020184333154,5.15934058081955,False,True,False,True,False,False,False,True,True,False,1
1,0,0,0,53,1,0,0,0,0,0,0,0,1,77.88834159798814,4101.768801823045,3,75.21283720883707,1.4331426963195137,False,True,False,True,False,False,True,False,True,False,1
1,0,0,1,11,1,0,0,0,0,0,0,0,0,19.171578950068827,231.64703346287303,0,18.0403254213733,1.4948343766741954,False,False,True,True,False,False,False,True,False,True,1
0,0,1,0,56,1,0,0,1,1,0,1,0,0,97.67740010029809,5470.140274668183,3,95.75365565028153,1.716359093413426,False,True,False,True,True,False,False,False,True,False,1
0,0,0,0,27,1,1,0,0,0,0,0,0,0,87.45514070351577,2467.6073614174766,1,86.83980998856094,3.0792739691032422,False,True,False,True,False,False,False,True,True,False,1
0,0,0,0,4,1,0,0,0,0,0,0,0,0,47.258374401027766,198.21003934329693,0,39.642007868659384,9.451674880205553,True,False,False,True,False,False,False,True,False,True,1
0,0,0,0,35,1,1,0,0,0,0,1,1,0,100.5896064458609,3489.832436058313,2,95.35602734153873,2.749133870488408,False,True,False,True,False,False,True,False,True,False,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,70.69701613925429,140.71209248828526,0,46.90403082942842,23.565672046418094,False,True,False,True,False,False,True,True,False,False,1
0,0,0,0,15,1,0,0,0,0,0,0,0,1,77.58786862288805,1154.9761300593873,1,70.79490447106163,4.765750158975426,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,1,0,79.72491887497564,79.72491887497564,0,39.86245943748782,39.86245943748782,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,56,1,1,0,0,1,0,1,1,0,102.16820004531385,5744.780585875923,3,100.61011612889519,1.7898506763379651,False,True,False,True,True,False,False,False,True,False,1
0,0,1,0,65,1,1,0,0,1,0,1,1,1,106.04132897457893,6981.417791653293,4,104.22517108085488,1.5830825356519622,False,True,False,True,False,True,False,True,True,False,1
0,0,0,0,5,1,1,0,0,0,0,1,0,1,86.84986945941496,448.6814579577657,0,74.78024299296095,14.474978243235826,False,True,False,True,False,False,False,True,True,False,1
0,0,0,0,1,1,0,0,1,0,0,0,0,0,50.692722031782964,50.692722031782964,0,25.346361015891482,25.346361015891482,True,False,False,True,False,False,False,False,True,True,1
0,0,0,0,1,0,0,0,0,0,0,0,0,1,44.50904047854763,44.50904047854763,0,22.254520239273816,22.254520239273816,True,False,False,True,False,False,False,False,False,True,1
1,0,0,0,13,1,0,0,0,0,0,0,0,1,82.653618419896,1113.9084757739497,0,79.56489112671069,5.903829887135429,False,True,False,True,False,False,False,False,True,False,1
0,0,1,0,7,1,0,0,0,0,0,0,0,1,88.65332557135235,609.677339542918,0,74.58478798747232,10.859152044229667,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,18,1,0,0,0,0,0,0,0,1,19.504118710549818,363.35929797116944,1,18.63429883867409,1.0053740412243675,False,False,True,True,False,False,False,False,True,True,1
1,0,0,0,27,0,0,0,0,0,0,1,0,1,66.14200037663254,1638.4397512887992,1,65.29686463857446,2.978643871113764,True,True,False,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,44.95740440711868,85.11585745606389,0,28.371952485354633,14.98580146903956,True,False,False,True,False,False,False,False,False,True,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,55.04741179872538,55.04741179872538,0,27.52370589936269,27.52370589936269,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,7,0,0,0,0,0,0,0,0,1,34.53984919088166,282.6072943317801,0,33.85099361396497,4.144635283410995,True,False,False,True,False,False,False,True,True,False,1
0,0,0,0,62,1,1,0,0,1,0,1,1,1,103.58813881027042,6384.712331680224,4,101.34464018540038,1.6442561715915938,False,True,False,False,True,False,False,False,True,False,1
0,0,0,0,1,1,1,0,0,0,0,0,0,1,74.4247287037371,74.4247287037371,0,37.21236435186855,37.21236435186855,False,True,False,True,False,False,False,False,False,True,1
1,0,0,0,9,1,0,0,0,0,0,0,0,1,73.65944952171861,644.7899763850417,0,64.47899763850417,7.365944952171862,True,True,False,True,False,False,False,True,False,True,1
0,0,0,0,5,1,0,0,0,0,0,1,0,1,92.24167636169844,452.0072229700095,0,75.33453716166825,15.373612726949741,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,37,1,1,0,0,1,0,0,1,1,99.31320350612859,3753.971422637023,2,98.7887216483427,2.6135053554244365,False,True,False,True,True,False,False,False,True,False,1
0,0,1,1,19,1,0,0,0,0,0,0,0,1,83.44113412964197,1465.8322804943834,1,73.2361971322222,4.169402557750727,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,3,1,0,0,0,0,0,1,0,1,78.92951587259432,243.29082363193913,0,60.82270590798478,19.73237896814858,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,0,0,0,0,1,1,0,94.50267601158798,179.79512248240343,0,59.93170749413448,31.50089200386266,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,31,1,1,0,0,1,0,0,0,1,85.69010563242998,2710.126187644464,2,83.34913858347191,2.6406105265999686,False,True,False,True,False,False,False,True,True,False,1
1,0,0,0,40,0,0,0,0,0,0,1,1,0,59.60187453891885,2343.521263436604,2,56.96833853686496,1.4569227556932602,True,False,False,True,False,False,False,True,True,False,1
0,1,0,0,8,1,0,0,0,0,0,0,1,1,86.8097985405149,731.7019498339854,0,75.70848133931318,9.001243123288752,False,True,False,True,False,False,False,True,True,False,1
0,0,1,0,12,1,1,0,1,0,0,1,0,0,96.57890126056836,1216.6086563749898,0,89.18986812763045,7.088895859467353,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,5,1,0,0,0,0,0,0,0,1,85.0069306539844,475.12178224335935,0,77.85651253565723,13.935052023000223,False,True,False,True,False,False,False,True,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,45.390126938871575,45.390126938871575,0,22.695063469435787,22.695063469435787,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,1,1,79.55686859849928,79.55686859849928,0,39.77843429924964,39.77843429924964,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,6,1,0,0,0,0,1,0,0,1,50.302575531595075,282.84965328485765,0,40.40709332640823,7.186082218799297,True,False,False,True,False,False,True,False,True,False,1
0,0,0,0,31,1,1,0,0,0,0,1,1,1,99.78354185294376,3194.140616617531,2,98.55401524239494,3.079005312309206,False,True,False,True,False,False,False,True,True,False,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,70.35969551420362,152.33060897159277,0,50.776869657197594,23.45323183806787,False,True,False,True,False,False,True,False,True,False,1
0,0,0,0,3,0,0,0,0,0,0,0,0,0,41.45461125471651,132.42241456693586,0,33.105603641733964,10.363652813679128,True,False,False,True,False,False,False,False,True,True,1
1,0,0,0,3,1,0,0,0,0,0,1,1,1,98.73572094353636,287.8955232308693,0,71.97388080771732,24.68393023588409,False,True,False,True,False,False,False,True,True,False,1
1,0,0,0,9,1,1,0,0,0,0,0,0,1,81.74267141335051,802.6351755156409,0,78.93941568626448,8.05049222176881,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,10,1,1,0,0,0,0,1,1,1,99.35724033420144,1061.3850503650797,0,96.48955003318905,9.032476394018312,False,True,False,True,False,False,False,False,True,False,1
1,0,1,1,1,1,0,0,0,0,0,0,0,1,69.39506810442639,69.39506810442639,0,34.69753405221319,34.69753405221319,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,2,0,0,0,0,0,0,0,0,1,48.506299269497724,91.4270838165895,0,30.47569460552983,16.16876642316591,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,19,1,1,0,0,0,0,0,1,0,100.88771252578337,2016.7096129639006,1,97.76101775473062,4.9168001931414125,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,48,1,0,1,1,0,0,1,0,1,98.98886866562216,4831.6590564598155,3,96.8905944313207,1.990317886892286,False,True,False,False,True,False,True,False,True,False,1
0,1,0,0,5,1,0,0,0,0,0,0,1,1,84.50328797626338,474.9833410356383,0,68.19330052825818,12.135325346010685,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,1,1,0,0,0,0,0,0,0,0,50.45676772417711,50.45676772417711,0,25.228383862088556,25.228383862088556,True,False,False,True,False,False,False,False,False,True,1
0,0,1,0,46,1,0,0,0,0,0,1,0,0,92.99923143342141,4360.107760470531,3,93.12212710841516,1.9937566072698099,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,5,1,0,0,0,0,0,0,1,1,82.59410281696614,406.5191518386614,0,67.75319197311023,13.76568380282769,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,28,1,1,0,0,0,0,0,0,1,87.03041034034787,2467.49496076638,1,84.95981143953122,3.01516831062775,False,True,False,True,False,False,False,False,True,True,1
0,0,0,0,30,1,1,0,0,1,0,1,1,1,100.54400826968313,3049.099519963108,2,97.90891132394934,3.228202960223792,False,True,False,True,True,False,False,False,True,False,1
0,0,0,0,65,1,1,0,1,1,0,1,1,1,106.72937662980009,6973.419331755074,4,105.65786866295568,1.6171117671181832,False,True,False,True,True,False,False,False,True,False,1
0,0,0,0,9,1,1,0,0,0,0,1,0,1,87.42723554397517,833.3713039449867,0,76.85950381174705,8.07445863718642,False,True,False,True,False,False,True,False,True,False,1
0,0,0,1,4,1,1,0,0,0,0,0,0,0,82.39498627181517,332.9898415073836,0,66.59796830147673,16.478997254363033,False,True,False,True,False,False,True,True,False,False,1
0,0,0,0,26,1,0,0,1,0,0,0,0,1,90.82329105760103,2432.894915778471,1,88.65306255034866,3.3538558200187656,False,True,False,True,False,False,False,True,True,False,1
0,1,1,0,46,1,1,0,1,0,0,0,0,0,99.66898179458667,4541.785695788051,3,96.07176067939028,2.1094876930346613,False,True,False,True,False,False,False,True,True,False,1
0,0,0,0,3,1,1,0,0,1,0,1,1,1,102.91671411023604,296.8050188319071,0,74.20125470797677,25.72917852755901,False,True,False,True,False,False,True,False,True,False,1
0,0,0,0,11,1,1,0,0,0,0,0,0,1,82.97944023065779,902.6373093709407,0,75.21977578091173,6.914953352554815,False,True,False,True,False,False,True,True,False,False,1
0,0,0,0,2,1,0,0,0,0,0,0,0,1,44.5912340553756,95.23121922394728,0,31.74373974131576,14.8637446851252,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.815494088616603,32.16242970143223,0,10.720809900477411,6.605164696205534,False,False,True,True,False,False,False,False,False,True,1
0,0,1,0,72,1,1,0,1,1,1,1,1,1,111.08275146482596,8233.055215470751,4,112.7815782941199,1.5216815269154242,False,True,False,False,True,False,True,False,True,False,1
0,1,0,0,1,1,0,0,0,0,0,0,0,1,70.13568101138975,70.13568101138975,0,35.067840505694875,35.067840505694875,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,1,1,1,0,0,0,0,1,1,1,94.65193928396491,94.65193928396491,0,47.325969641982454,47.325969641982454,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,32,1,1,0,0,0,0,0,1,1,92.97206819085096,2933.4913476813963,2,88.89367720246655,2.8173353997227566,False,True,False,True,False,False,True,False,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,50.568118113986216,50.568118113986216,0,25.284059056993108,25.284059056993108,True,False,False,True,False,False,False,False,True,False,1
0,0,0,0,25,1,0,0,0,0,0,0,1,1,90.21062463888217,2181.021299260007,1,83.88543458692332,3.4696394091877756,False,True,False,True,True,False,False,False,True,False,1
0,0,0,0,24,1,0,0,0,0,0,0,0,1,84.0276371945237,1937.2891412431268,1,75.81917951734052,3.3101181225254477,False,True,False,True,False,False,True,False,True,False,1
0,0,1,0,21,1,0,0,0,0,0,0,0,1,69.3649402792003,1490.2821238681179,1,65.77896251624895,3.061976784408209,True,True,False,True,True,False,True,False,True,False,1
0,0,0,0,24,1,0,0,0,0,0,0,0,0,71.00337433682118,1767.24956441996,1,68.03583526562413,2.7336803059403794,False,True,False,True,False,False,True,False,False,True,1
0,0,0,0,7,1,0,0,0,0,0,0,0,1,80.15109965949524,526.730284815018,0,65.84128560187725,10.018887457436906,False,True,False,True,False,False,False,False,False,True,1
0,0,0,0,6,1,0,0,0,0,0,1,0,1,81.09371817196002,462.3425911142604,0,66.04894158775149,11.584816881708575,False,True,False,True,False,False,False,True,True,False,1
0,0,0,0,12,1,0,1,0,0,0,0,0,0,81.29206295194447,862.3674186202775,0,66.33595527848288,6.253235611688036,False,True,False,True,False,False,True,False,False,False,1
0,0,0,0,10,1,0,0,0,0,0,0,0,0,80.5087994870467,814.6387775442604,0,71.1046818550598,7.047545238297567,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,2,1,0,0,0,0,0,0,0,0,59.715609599367845,99.37925121455362,0,33.12641707151788,19.905203199789284,True,False,False,True,False,False,True,True,False,False,1
1,0,0,0,9,1,0,0,0,0,0,0,0,0,44.43590763657823,406.6030421464998,0,40.660304214649976,4.443590763657823,True,False,False,True,False,False,True,False,True,False,1
0,0,0,0,12,1,0,0,0,0,0,1,0,1,83.67065271185088,1060.2046517220451,0,77.9209040497795,6.151185617948939,False,True,False,True,False,False,False,False,True,False,1
0,1,1,0,7,1,0,0,0,0,0,0,1,1,91.57853640525421,675.2610132579009,0,84.40762665723761,11.447317050656777,False,True,False,True,False,False,False,True,True,False,1
0,0,0,0,9,1,0,0,0,1,0,1,0,0,92.81038388489566,933.5327466931218,0,85.31589157664921,8.48513009593917,False,True,False,True,False,False,False,True,False,True,1
1,0,0,0,50,1,1,0,0,0,1,1,1,0,110.91719950685567,5439.653060575578,3,106.45229553790725,2.1797038523305416,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,0,1,19.739233443820694,19.739233443820694,0,9.869616721910347,9.869616721910347,False,False,True,True,False,False,False,False,False,True,1
0,0,0,0,23,1,0,0,0,0,0,1,1,1,95.64175034933733,2117.6998750023245,1,86.6505503683432,3.9130344698452393,False,True,False,True,False,False,False,True,True,False,1
1,0,0,0,13,0,0,0,0,0,0,0,0,0,23.96151086748374,302.55881780278395,0,20.89676678596341,1.6852869159859347,True,False,True,True,False,False,True,False,False,True,1
0,1,1,0,16,1,0,0,0,0,0,0,0,1,72.29876328732402,1169.8848305410145,1,68.81675473770673,4.252868428666119,False,True,False,True,False,False,True,True,False,False,1
1,0,0,1,1,1,0,0,0,0,0,1,0,1,79.84423562928816,79.84423562928816,0,39.92211781464408,39.92211781464408,False,True,False,True,False,False,False,False,True,True,1
0,0,0,0,38,1,0,1,0,0,0,1,0,0,82.57236908741314,3183.8390676569397,2,81.12743177378607,2.1079696577977614,True,True,False,True,True,False,False,True,True,False,1
0,0,0,0,20,1,1,0,0,0,0,0,0,1,85.27832338123,1734.1395206025275,1,82.57807240964416,4.060872541963333,False,True,False,True,False,False,False,True,True,False,1
1,0,0,0,8,1,0,0,0,0,0,1,0,1,85.85354183724303,754.0025890664018,0,75.85704328756779,8.643424423684749,False,True,False,True,False,False,True,True,False,False,1
0,0,0,0,33,1,0,0,0,0,0,0,0,0,79.08108149196929,2568.2818136395,2,75.80778501321349,2.3455026054469346,False,True,False,True,False,False,False,False,True,False,1
0,0,0,0,9,0,0,0,0,0,0,0,0,0,45.36603511092935,419.72082588147083,0,41.97208258814708,4.5366035110929355,True,False,False,True,False,False,False,False,True,True,1
0,0,0,0,4,1,0,0,0,0,1,0,0,1,88.12017940255166,400.0719006982482,0,69.5080650697375,15.387089216410363,False,True,False,True,False,False,True,False,True,False,1
0,0,0,0,1,1,1,0,0,0,0,1,1,1,94.8050260585991,94.8050260585991,0,47.40251302929955,47.40251302929955,False,True,False,True,False,False,False,False,True,False,1
1,0,0,0,4,1,0,0,0,0,0,0,1,1,94.24272661767851,424.45933105667035,0,84.80050765878457,18.830226421474826,False,True,False,True,False,False,False,True,True,False,1
0,0,0,0,16,1,1,0,0,0,0,0,0,1,56.47558021328164,938.0004641706254,1,53.5956261065013,3.2301054676527783,True,False,False,True,True,False,False,True,False,True,1
1,0,0,0,2,1,0,0,0,0,0,0,0,0,69.9433825779675,145.32353031187,0,48.44117677062333,23.314460859322498,False,True,False,True,False,False,True,False,True,False,1
0,0,0,0,12,1,1,1,0,0,0,0,1,0,98.74635683741226,1233.4049200430843,0,90.71842348160709,7.264076097000564,False,True,False,True,False,False,True,False,False,True,1
0,0,0,0,5,1,0,0,0,0,0,0,0,1,69.2057241974064,318.11667889869193,0,53.019446483115324,11.534287366234398,False,True,False,True,False,False,False,False,True,True,1
0,0,0,0,51,0,0,0,0,0,0,0,0,1,57.21719525682878,2955.7314247499103,3,56.00606295931682,1.0874079853261402,True,False,False,True,False,False,True,True,False,False,1
0,0,0,0,4,0,0,0,0,0,0,0,0,0,23.594883866636483,115.22601278835577,0,20.37320654300667,4.2249450112834905,True,False,True,True,False,False,False,False,True,True,1
0,0,0,0,35,1,0,0,0,0,0,1,0,1,85.23427628725557,3030.5027581300897,2,84.18063217028028,2.367618785757099,False,True,False,True,True,False,False,False,True,False,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,69.9624194984154,69.9624194984154,0,34.9812097492077,34.9812097492077,False,True,False,True,False,False,False,False,True,False,1
1,0,1,0,39,1,1,0,0,0,0,0,0,0,93.91053313834698,3780.636420841595,2,93.36827161235863,2.3427530071180414,False,True,False,True,False,False,False,False,True,False,1
